index,inventory_id,set_num,quantity,index_inventories,id,version,set_num_inventories,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id,index_sets,name_sets,year_sets,theme_id_sets,num_parts_sets,index_themes_sets,id_sets,name_themes_sets,parent_id_sets
118,580,3409-1,1,402,580,1,K3409-1,11227,Ultimate Soccer Stadium Kit,2000,462,6,392,462,Soccer,458.0,2513,Championship Challenge,2000,462,293,392,462,Soccer,458.0
119,612,4500-1,1,427,612,1,445062-1,4029,Star Wars Co-Pack of 4500 and 4504,2004,169,2,160,169,Star Wars Episode 4/5/6,158.0,4086,Rebel Snowspeeder [Redesign] - Blue box,2003,169,216,160,169,Star Wars Episode 4/5/6,158.0
120,612,4504-1,1,427,612,1,445062-1,4029,Star Wars Co-Pack of 4500 and 4504,2004,169,2,160,169,Star Wars Episode 4/5/6,158.0,4099,"Millennium Falcon (Redesign), Blue box",2003,169,996,160,169,Star Wars Episode 4/5/6,158.0
121,614,9441-1,1,429,614,1,66444-1,6573,"Ninjago Super Pack 3 in 1 (9441, 9442, 9591)",2012,435,3,563,435,Ninjago,,10570,Kai’s Blade Cycle,2012,435,187,563,435,Ninjago,
122,614,9442-1,1,429,614,1,66444-1,6573,"Ninjago Super Pack 3 in 1 (9441, 9442, 9591)",2012,435,3,563,435,Ninjago,,10571,Jay's Storm Fighter,2012,435,242,563,435,Ninjago,
123,614,9591-1,1,429,614,1,66444-1,6573,"Ninjago Super Pack 3 in 1 (9441, 9442, 9591)",2012,435,3,563,435,Ninjago,,10690,Weapon Pack,2012,435,73,563,435,Ninjago,
124,695,8607-1,1,480,695,1,65514-1,6354,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5,538,324,Bionicle,,9872,Nuhrii,2004,336,27,299,336,Matoran of Metru Nui,324.0
125,695,8611-1,1,480,695,1,65514-1,6354,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5,538,324,Bionicle,,9876,Orkahm,2004,336,27,299,336,Matoran of Metru Nui,324.0
126,695,8614-1,1,480,695,1,65514-1,6354,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5,538,324,Bionicle,,9879,Vahki Nuurakh,2004,357,32,320,357,Vahki,324.0
127,695,8616-1,1,480,695,1,65514-1,6354,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5,538,324,Bionicle,,9883,Vahki Vorzakh,2004,357,32,320,357,Vahki,324.0
128,695,8618-1,1,480,695,1,65514-1,6354,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5,538,324,Bionicle,,9887,Vahki Rorzakh,2004,357,32,320,357,Vahki,324.0
129,708,4180878,1,491,708,1,65071-1,6281,Dual Pack: Lehvak & Pahrak,2002,328,3,291,328,Bohrok,324.0,3727,"Bionicle Poster 2002, Bohrok front Krana back, 420 x 295 mm",2002,501,0,584,501,Gear,
130,708,8560-1,1,491,708,1,65071-1,6281,Dual Pack: Lehvak & Pahrak,2002,328,3,291,328,Bohrok,324.0,9810,Pahrak,2002,328,41,291,328,Bohrok,324.0
131,708,8564-1,1,491,708,1,65071-1,6281,Dual Pack: Lehvak & Pahrak,2002,328,3,291,328,Bohrok,324.0,9815,Lehvak,2002,328,41,291,328,Bohrok,324.0
132,710,8602-1,1,492,710,1,6637-1,6531,Ultimate Battle Set,2005,346,5,309,346,Supplemental,324.0,9867,Toa Nokama,2004,353,46,316,353,Toa Metru,324.0
133,710,8606-1,1,492,710,1,6637-1,6531,Ultimate Battle Set,2005,346,5,309,346,Supplemental,324.0,9871,Toa Nuju,2004,353,48,316,353,Toa Metru,324.0
134,710,8614-1,1,492,710,1,6637-1,6531,Ultimate Battle Set,2005,346,5,309,346,Supplemental,324.0,9879,Vahki Nuurakh,2004,357,32,320,357,Vahki,324.0
135,710,8615-1,1,492,710,1,6637-1,6531,Ultimate Battle Set,2005,346,5,309,346,Supplemental,324.0,9881,Vahki Bordakh,2004,357,32,320,357,Vahki,324.0
136,710,8616-1,1,492,710,1,6637-1,6531,Ultimate Battle Set,2005,346,5,309,346,Supplemental,324.0,9883,Vahki Vorzakh,2004,357,32,320,357,Vahki,324.0
137,758,6712-1,1,519,758,1,wwgp1-1,11672,Wild West Limited Edition Gift Pack,1996,476,3,401,476,Cowboys,475.0,6656,Sheriff's Showdown,1996,476,28,401,476,Cowboys,475.0
138,758,6716-1,1,519,758,1,wwgp1-1,11672,Wild West Limited Edition Gift Pack,1996,476,3,401,476,Cowboys,475.0,6659,Covered Wagon,1996,476,65,401,476,Cowboys,475.0
139,758,6755-1,1,519,758,1,wwgp1-1,11672,Wild West Limited Edition Gift Pack,1996,476,3,401,476,Cowboys,475.0,6693,Sheriff's Lock-Up,1996,476,177,401,476,Cowboys,475.0
140,766,7958-10,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8947,Advent Calendar 2011 Star Wars (Day  9) - X-wing Fighter,2011,225,23,213,225,Star Wars,217.0
141,766,7958-11,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8948,Advent Calendar 2011 Star Wars (Day 10) - Imperial Shuttle,2011,225,9,213,225,Star Wars,217.0
142,766,7958-12,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8949,Advent Calendar 2011 Star Wars (Day 11) - Battle Droid Pilot,2011,225,6,213,225,Star Wars,217.0
143,766,7958-13,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8950,Advent Calendar 2011 Star Wars (Day 12) - Rebel Snowspeeder,2011,225,17,213,225,Star Wars,217.0
144,766,7958-14,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8951,Advent Calendar 2011 Star Wars (Day 13) - R2-Q5,2011,225,4,213,225,Star Wars,217.0
145,766,7958-15,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8952,Advent Calendar 2011 Star Wars (Day 14) - Mouse Droid,2011,225,9,213,225,Star Wars,217.0
146,766,7958-16,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8953,Advent Calendar 2011 Star Wars (Day 15) - Republic Gunship,2011,225,14,213,225,Star Wars,217.0
147,766,7958-17,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8954,Advent Calendar 2011 Star Wars (Day 16) - Clone Pilot,2011,225,4,213,225,Star Wars,217.0
148,766,7958-18,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8955,Advent Calendar 2011 Star Wars (Day 17) - Weapon Depot,2011,225,10,213,225,Star Wars,217.0
149,766,7958-19,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8956,Advent Calendar 2011 Star Wars (Day 18) - Anakin's Y-wing Starfighter,2011,225,20,213,225,Star Wars,217.0
150,766,7958-2,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8957,Advent Calendar 2011 Star Wars (Day  1) - Republic Cruiser,2011,225,19,213,225,Star Wars,217.0
151,766,7958-20,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8958,Advent Calendar 2011 Star Wars (Day 19) - TIE Defender Pilot,2011,225,4,213,225,Star Wars,217.0
152,766,7958-21,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8959,Advent Calendar 2011 Star Wars (Day 20) - TIE Fighter,2011,225,7,213,225,Star Wars,217.0
153,766,7958-22,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8960,Advent Calendar 2011 Star Wars (Day 21) - Millennium Falcon,2011,225,13,213,225,Star Wars,217.0
154,766,7958-23,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8961,Advent Calendar 2011 Star Wars (Day 22) - A-wing Fighter,2011,225,9,213,225,Star Wars,217.0
155,766,7958-24,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8962,Advent Calendar 2011 Star Wars (Day 23) - Christmas Tree,2011,225,18,213,225,Star Wars,217.0
156,766,7958-25,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8963,Advent Calendar 2011 Star Wars (Day 24) - Santa Yoda,2011,225,7,213,225,Star Wars,217.0
157,766,7958-3,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8964,Advent Calendar 2011 Star Wars (Day  2) - Nute Gunray,2011,225,4,213,225,Star Wars,217.0
158,766,7958-4,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8965,Advent Calendar 2011 Star Wars (Day  3) - Mechno-Chair,2011,225,13,213,225,Star Wars,217.0
159,766,7958-5,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8966,Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid,2011,225,20,213,225,Star Wars,217.0
160,766,7958-6,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8967,Advent Calendar 2011 Star Wars (Day  5) - Boba Fett's Slave I,2011,225,20,213,225,Star Wars,217.0
161,766,7958-7,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8968,Advent Calendar 2011 Star Wars (Day  6) - Chewbacca,2011,225,3,213,225,Star Wars,217.0
162,766,7958-8,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8969,Advent Calendar 2011 Star Wars (Day  7) - Tool Depot,2011,225,9,213,225,Star Wars,217.0
163,766,7958-9,1,525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0,8970,Advent Calendar 2011 Star Wars (Day 8) - Zev Senesca,2011,225,4,213,225,Star Wars,217.0
164,889,9490-1,1,613,889,1,66432-1,6566,"Star Wars Super Pack 3 in 1 (9490, 9492, 9496)",2012,158,3,510,158,Star Wars,,10612,Droid Escape,2012,169,136,160,169,Star Wars Episode 4/5/6,158.0
165,889,9492-1,1,613,889,1,66432-1,6566,"Star Wars Super Pack 3 in 1 (9490, 9492, 9496)",2012,158,3,510,158,Star Wars,,10614,TIE Fighter,2012,169,413,160,169,Star Wars Episode 4/5/6,158.0
166,889,9496-1,1,613,889,1,66432-1,6566,"Star Wars Super Pack 3 in 1 (9490, 9492, 9496)",2012,158,3,510,158,Star Wars,,10618,Desert Skiff,2012,169,220,160,169,Star Wars Episode 4/5/6,158.0
167,908,7030-1,1,626,908,1,K7035-1,11274,World City Police Kit,2003,111,6,107,111,Police,105.0,7073,Squad Car,2003,111,51,107,111,Police,105.0
168,908,7031-1,1,626,908,1,K7035-1,11274,World City Police Kit,2003,111,6,107,111,Police,105.0,7076,Helicopter,2003,111,87,107,111,Police,105.0
169,908,7032-1,1,626,908,1,K7035-1,11274,World City Police Kit,2003,111,6,107,111,Police,105.0,7087,Highway Patrol & Undercover Van,2003,111,153,107,111,Police,105.0
170,908,7033-1,1,626,908,1,K7035-1,11274,World City Police Kit,2003,111,6,107,111,Police,105.0,7097,Armored Car Action,2003,111,179,107,111,Police,105.0
171,908,7034-1,1,626,908,1,K7035-1,11274,World City Police Kit,2003,111,6,107,111,Police,105.0,7107,Surveillance Truck,2003,111,260,107,111,Police,105.0
172,908,7035-1,1,626,908,1,K7035-1,11274,World City Police Kit,2003,111,6,107,111,Police,105.0,7112,Police HQ,2003,111,422,107,111,Police,105.0
173,909,1557-1,1,627,909,1,1507-1,946,Space Value Pack,1986,130,2,124,130,Classic Space,126.0,989,Scooter,1986,130,26,124,130,Classic Space,126.0
174,909,1558-1,1,627,909,1,1507-1,946,Space Value Pack,1986,130,2,124,130,Classic Space,126.0,990,Mobile Command Trailer,1986,130,68,124,130,Classic Space,126.0
175,916,76029-1,1,631,916,1,5004552-1,4794,Super Heroes Avengers Collection,2015,487,6,408,487,Avengers,482.0,8429,Iron Man vs. Ultron,2015,487,92,408,487,Avengers,482.0
176,916,76030-1,1,631,916,1,5004552-1,4794,Super Heroes Avengers Collection,2015,487,6,408,487,Avengers,482.0,8430,Avengers Hydra Showdown,2015,487,219,408,487,Avengers,482.0
177,916,76031-1,1,631,916,1,5004552-1,4794,Super Heroes Avengers Collection,2015,487,6,408,487,Avengers,482.0,8431,The Hulk Buster Smash,2015,487,247,408,487,Avengers,482.0
178,916,76032-1,1,631,916,1,5004552-1,4794,Super Heroes Avengers Collection,2015,487,6,408,487,Avengers,482.0,8432,The Avengers Quinjet Chase,2015,487,720,408,487,Avengers,482.0
179,916,76038-1,1,631,916,1,5004552-1,4794,Super Heroes Avengers Collection,2015,487,6,408,487,Avengers,482.0,8437,Attack on Avengers Tower,2015,487,513,408,487,Avengers,482.0
180,916,76041-1,1,631,916,1,5004552-1,4794,Super Heroes Avengers Collection,2015,487,6,408,487,Avengers,482.0,8441,The Hydra Fortress Smash,2015,487,404,408,487,Avengers,482.0
181,920,9674-1,1,634,920,1,5001136-1,4623,Buildable Galaxy Collection,2012,176,3,167,176,Planet Series 1,158.0,10732,Naboo Starfighter & Naboo,2012,166,56,157,166,Star Wars Episode 1,158.0
182,920,9675-1,1,634,920,1,5001136-1,4623,Buildable Galaxy Collection,2012,176,3,167,176,Planet Series 1,158.0,10733,Sebulba's Podracer & Tatooine,2012,166,80,157,166,Star Wars Episode 1,158.0
183,920,9676-1,1,634,920,1,5001136-1,4623,Buildable Galaxy Collection,2012,176,3,167,176,Planet Series 1,158.0,10734,TIE Interceptor & Death Star,2012,169,65,160,169,Star Wars Episode 4/5/6,158.0
184,962,7990-1,1,664,962,1,66258-1,6487,City Super Pack (7990 7991 7993),2008,52,3,48,52,City,50.0,9014,Cement Mixer,2007,56,212,52,56,Construction,52.0
185,962,7991-1,1,664,962,1,66258-1,6487,City Super Pack (7990 7991 7993),2008,52,3,48,52,City,50.0,9016,Garbage Truck,2007,63,205,59,63,Traffic,52.0
186,962,7993-1,1,664,962,1,66258-1,6487,City Super Pack (7990 7991 7993),2008,52,3,48,52,City,50.0,9018,Service Station,2007,50,393,505,50,Town,
187,973,8870-1,1,670,973,1,K8882-1,11348,Power Functions Train Accessories Pack,2009,245,6,232,245,RC Train,241.0,10286,Power Functions Light,2009,438,1,565,438,Power Functions,
188,973,8878-1,1,670,973,1,K8882-1,11348,Power Functions Train Accessories Pack,2009,245,6,232,245,RC Train,241.0,10294,Rechargeable Battery Box,2009,438,1,565,438,Power Functions,
189,973,8879-1,1,670,973,1,K8882-1,11348,Power Functions Train Accessories Pack,2009,245,6,232,245,RC Train,241.0,10295,IR Speed Remote Control,2009,438,1,565,438,Power Functions,
190,973,8882-1,1,670,973,1,K8882-1,11348,Power Functions Train Accessories Pack,2009,245,6,232,245,RC Train,241.0,10298,Power Functions XL-Motor,2008,438,1,565,438,Power Functions,
191,973,8884-1,1,670,973,1,K8882-1,11348,Power Functions Train Accessories Pack,2009,245,6,232,245,RC Train,241.0,10300,Power Functions IR Receiver,2008,438,1,565,438,Power Functions,
192,1130,20203-1,1,783,1130,1,20217-1,1392,MBA Action Designer (Kits 4 - 6 Redesign),2013,432,3,560,432,Master Building Academy,,1383,"MBA Level Two - Kit 4, Flight Designer",2011,432,145,560,432,Master Building Academy,
193,1130,20204-1,1,783,1130,1,20217-1,1392,MBA Action Designer (Kits 4 - 6 Redesign),2013,432,3,560,432,Master Building Academy,,1384,"MBA Level Two - Kit 5, Creature Designer",2012,432,232,560,432,Master Building Academy,
194,1130,20205-1,1,783,1130,1,20217-1,1392,MBA Action Designer (Kits 4 - 6 Redesign),2013,432,3,560,432,Master Building Academy,,1385,MBA Level Two - Kit 6 Auto Designer,2012,432,188,560,432,Master Building Academy,
195,1131,8762-1,1,784,1131,1,65757-1,6396,Special Edition Guardian Toa (8762/8763),2005,349,2,312,349,Toa Hagah,324.0,10059,Toa Iruini,2005,349,53,312,349,Toa Hagah,324.0
196,1131,8763-1,1,784,1131,1,65757-1,6396,Special Edition Guardian Toa (8762/8763),2005,349,2,312,349,Toa Hagah,324.0,10060,Toa Norik,2005,349,55,312,349,Toa Hagah,324.0
197,1159,71000-1,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7316,Waiter - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
198,1159,71000-10,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7317,Judge - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
199,1159,71000-11,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7318,Alien Avenger - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
200,1159,71000-12,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7319,Mermaid - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
201,1159,71000-13,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7320,Battle Mech - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
202,1159,71000-14,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7321,Mr. Good and Evil - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
203,1159,71000-15,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7322,Forest Maiden - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
204,1159,71000-16,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7323,Plumber - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
205,1159,71000-2,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7326,Cyclops - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
206,1159,71000-3,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7327,Hollywood Starlet - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
207,1159,71000-4,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7328,Heroic Knight - Complete Set,2013,544,10,458,544,Series 9 Minifigures,535.0
208,1159,71000-5,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7329,Roman Emperor - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
209,1159,71000-6,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7330,Policeman - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
210,1159,71000-7,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7331,Chicken Suit Guy - Complete Set,2013,544,5,458,544,Series 9 Minifigures,535.0
211,1159,71000-8,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7332,Roller Derby Girl - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
212,1159,71000-9,1,801,1159,1,71000-17,7324,Minifigures Series 9 - Complete,2013,544,16,458,544,Series 9 Minifigures,535.0,7333,Fortune Teller - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
213,1203,5928-1,1,834,1203,1,9377-1,10548,Lego Dacta Adventurers Set,1998,509,3,424,509,Adventurers,507.0,5489,Bi-Wing Baron,1998,297,70,268,297,Desert,296.0
214,1203,5938-1,1,834,1203,1,9377-1,10548,Lego Dacta Adventurers Set,1998,509,3,424,509,Adventurers,507.0,5497,Oasis Ambush,1998,297,82,268,297,Desert,296.0
215,1203,5988-1,1,834,1203,1,9377-1,10548,Lego Dacta Adventurers Set,1998,509,3,424,509,Adventurers,507.0,5540,Pharaoh's Forbidden Ruins,1998,297,720,268,297,Desert,296.0
216,1205,7239-1,1,835,1205,1,764521-1,8514,Co-Pack,2008,52,0,48,52,City,50.0,7804,Fire Truck,2005,58,215,54,58,Fire,52.0
217,1205,7733-1,1,835,1205,1,764521-1,8514,Co-Pack,2008,52,0,48,52,City,50.0,8644,Truck & Forklift,2008,54,342,50,54,Cargo,52.0
218,1238,6800-1,1,861,1238,1,54-1,5221,UFO Action Pack,1997,144,3,138,144,UFO,126.0,6720,Cyber Blaster,1997,144,20,138,144,UFO,126.0
219,1238,6818-1,1,861,1238,1,54-1,5221,UFO Action Pack,1997,144,3,138,144,UFO,126.0,6740,Cyborg Scout,1997,144,36,138,144,UFO,126.0
220,1238,6836-1,1,861,1238,1,54-1,5221,UFO Action Pack,1997,144,3,138,144,UFO,126.0,6759,V-Wing Fighter,1997,144,40,138,144,UFO,126.0
221,1255,8621-1,1,873,1255,1,10202-2,185,Ultimate Dume,2004,347,3,310,347,Titans,324.0,9892,Turaga Dume and Nivawk,2004,347,180,310,347,Titans,324.0
222,1255,8622-1,1,873,1255,1,10202-2,185,Ultimate Dume,2004,347,3,310,347,Titans,324.0,9893,Nidhiki,2004,347,170,310,347,Titans,324.0
223,1255,8623-1,1,873,1255,1,10202-2,185,Ultimate Dume,2004,347,3,310,347,Titans,324.0,9894,Krekka,2004,347,214,310,347,Titans,324.0
224,1268,6837-1,1,881,1268,1,2490-1,1702,Insectoids Combi Set (Woolworth's UK promo),1998,134,3,128,134,Insectoids,126.0,6760,Cosmic Creeper,1998,134,57,128,134,Insectoids,126.0
225,1268,6905-1,1,881,1268,1,2490-1,1702,Insectoids Combi Set (Woolworth's UK promo),1998,134,3,128,134,Insectoids,126.0,6832,Bi-Wing Blaster,1998,134,112,128,134,Insectoids,126.0
226,1269,8615-1,1,882,1269,1,65549-1,6366,Bionicle Bonus Pack (8615 8617 8619 plus three Bionicle Comic books),2004,357,3,320,357,Vahki,324.0,9881,Vahki Bordakh,2004,357,32,320,357,Vahki,324.0
227,1269,8617-1,1,882,1269,1,65549-1,6366,Bionicle Bonus Pack (8615 8617 8619 plus three Bionicle Comic books),2004,357,3,320,357,Vahki,324.0,9885,Vahki Zadakh,2004,357,32,320,357,Vahki,324.0
228,1269,8619-1,1,882,1269,1,65549-1,6366,Bionicle Bonus Pack (8615 8617 8619 plus three Bionicle Comic books),2004,357,3,320,357,Vahki,324.0,9889,Vahki Keerakh,2004,357,32,320,357,Vahki,324.0
229,1289,8593-1,1,896,1289,1,3287-1,2395,Takutanuva,2004,347,2,310,347,Titans,324.0,9860,Makuta,2003,347,199,310,347,Titans,324.0
230,1289,8596-1,1,896,1289,1,3287-1,2395,Takutanuva,2004,347,2,310,347,Titans,324.0,9863,Takanuva,2003,347,200,310,347,Titans,324.0
231,1315,3740-1,1,912,1315,1,KT306-1,11404,Small Train Engine Brown,2001,238,2,225,238,My Own Train,236.0,2810,Small Locomotive,2001,238,66,225,238,My Own Train,236.0
232,1315,3746-1,1,912,1315,1,KT306-1,11404,Small Train Engine Brown,2001,238,2,225,238,My Own Train,236.0,2818,Locomotive Brown Bricks,2001,238,106,225,238,My Own Train,236.0
233,1317,3740-1,1,914,1317,1,KT405-1,11408,Small Train Engine with Tender Black,2001,238,0,225,238,My Own Train,236.0,2810,Small Locomotive,2001,238,66,225,238,My Own Train,236.0
234,1317,3742-1,1,914,1317,1,KT405-1,11408,Small Train Engine with Tender Black,2001,238,0,225,238,My Own Train,236.0,2814,Tender Basis (without color trim elements),2001,238,41,225,238,My Own Train,236.0
235,1317,3745-1,1,914,1317,1,KT405-1,11408,Small Train Engine with Tender Black,2001,238,0,225,238,My Own Train,236.0,2817,Locomotive Black Bricks,2001,238,106,225,238,My Own Train,236.0
236,1323,6239-1,1,918,1323,1,K6243-1,11269,Big Pirates Collection,2009,153,7,146,153,Pirates II,147.0,5971,Cannon Battle,2009,153,45,146,153,Pirates II,147.0
237,1323,6240-1,1,918,1323,1,K6243-1,11269,Big Pirates Collection,2009,153,7,146,153,Pirates II,147.0,5972,Kraken Attackin',2009,153,78,146,153,Pirates II,147.0
238,1323,6241-1,1,918,1323,1,K6243-1,11269,Big Pirates Collection,2009,153,7,146,153,Pirates II,147.0,5974,Loot Island,2009,153,144,146,153,Pirates II,147.0
239,1323,6242-1,1,918,1323,1,K6243-1,11269,Big Pirates Collection,2009,153,7,146,153,Pirates II,147.0,5975,Soldiers' Fort,2009,153,370,146,153,Pirates II,147.0
240,1323,6243-1,1,918,1323,1,K6243-1,11269,Big Pirates Collection,2009,153,7,146,153,Pirates II,147.0,5976,Brickbeard's Bounty,2009,153,595,146,153,Pirates II,147.0
241,1323,8396-1,1,918,1323,1,K6243-1,11269,Big Pirates Collection,2009,153,7,146,153,Pirates II,147.0,9379,Soldier's Arsenal,2009,153,17,146,153,Pirates II,147.0
242,1323,8397-1,1,918,1323,1,K6243-1,11269,Big Pirates Collection,2009,153,7,146,153,Pirates II,147.0,9380,Pirate Survival,2009,153,16,146,153,Pirates II,147.0
243,1334,850842-1,1,927,1334,1,5004259-1,4764,Holiday Ornament Collection,2014,228,6,216,228,Creator,227.0,9540,Fire Truck Holiday Bauble,2013,228,34,216,228,Creator,227.0
244,1334,850849-1,1,927,1334,1,5004259-1,4764,Holiday Ornament Collection,2014,228,6,216,228,Creator,227.0,9542,Friends Puppy Holiday Bauble,2013,227,29,215,227,Christmas,206.0
245,1334,850850-1,1,927,1334,1,5004259-1,4764,Holiday Ornament Collection,2014,228,6,216,228,Creator,227.0,9543,Santa Holiday Bauble,2013,228,23,216,228,Creator,227.0
246,1334,850851-1,1,927,1334,1,5004259-1,4764,Holiday Ornament Collection,2014,228,6,216,228,Creator,227.0,9544,Lego Tree Holiday Bauble,2013,228,26,216,228,Creator,227.0
247,1334,850949-1,1,927,1334,1,5004259-1,4764,Holiday Ornament Collection,2014,228,6,216,228,Creator,227.0,9565,Christmas Snow Hut Ornament,2014,228,45,216,228,Creator,227.0
248,1334,850950-1,1,927,1334,1,5004259-1,4764,Holiday Ornament Collection,2014,228,6,216,228,Creator,227.0,9566,Christmas Cat Ornament,2014,228,34,216,228,Creator,227.0
249,1347,8202-1,2,937,1347,1,9380-1,10549,Lego Technic Racers,1998,529,5,444,529,Technic,507.0,9241,Blast Off Chopper with Bungee Cord Power!,1998,3,70,1,3,Competition,1.0
250,1347,8213-1,1,937,1347,1,9380-1,10549,Lego Technic Racers,1998,529,5,444,529,Technic,507.0,9253,Spy Runner,1998,12,92,10,12,Race,5.0
