"index","id","version","set_num"
"9729","13970","1","41563-1"
"9730","13971","1","353-1"
"9731","13973","1","4277678-1"
"9732","13974","1","704-1"
"9733","13975","1","445-1"
"9734","13976","1","70412-1"
"9735","13978","1","NIN891619-1"
"9736","13979","1","7321-1"
"9737","13980","1","1334-1"
"9738","13981","1","2742-1"
"9739","13982","1","7033-1"
"9740","13984","1","331-1"
"9741","13988","1","9841-1"
"9742","13989","1","30193-1"
"9743","13990","1","991335-1"
"9744","13991","1","9466-1"
"9745","13992","1","71007-18"
"9746","13994","1","41040-24"
"9747","13995","1","7308-1"
"9748","13996","1","101-1"
"9749","13997","1","3808-1"
"9750","14000","1","4304-1"
"9751","14002","1","71010-1"
"9752","14005","1","7952-23"
"9753","14006","1","70325-1"
"9754","14007","1","6531-1"
"9755","14008","1","3047-1"
"9756","14009","1","9449-1"
"9757","14010","1","7724-19"
"9758","14011","1","66428-1"
"9759","14012","1","NIN891618-1"
"9760","14013","1","1319-1"
"9761","14014","1","7907-24"
"9762","14015","1","7823-1"
"9763","14016","1","30009-1"
"9764","14017","1","6667-1"
"9765","14018","1","40228-1"
"9766","14019","1","6897-1"
"9767","14020","1","75077-1"
"9768","14021","1","10506-1"
"9769","14022","1","850808-1"
"9770","14026","1","8940-1"
"9771","14027","1","8827-14"
"9772","14028","1","1154-1"
"9773","14029","1","10217-1"
"9774","14030","1","41517-1"
"9775","14031","1","70702-1"
"9776","14034","1","122-1"
"9777","14036","1","7747-1"
"9778","14038","1","6785-1"
"9779","14039","1","8643-1"
"9780","14040","1","10200-1"
"9781","14041","1","3410-1"
"9782","14042","1","2250-13"
"9783","14043","1","9467-1"
"9784","14044","1","850951-1"
"9785","14045","1","4949-1"
"9786","14046","1","700.16-1"
"9787","14048","1","71011-14"
"9788","14050","1","330-1"
"9789","14053","1","3316-8"
"9790","14054","1","7901-1"
"9791","14055","1","1434-1"
"9792","14056","1","1337-1"
"9793","14058","1","9890-1"
"9794","14059","1","853219-1"
"9795","14060","1","9762-1"
"9796","14061","1","41097-1"
"9797","14062","1","1804-1"
"9798","14064","1","79000-1"
"9799","14067","1","1106-2"
"9800","14068","1","71228-1"
"9801","14069","1","7163-1"
"9802","14072","1","1750-1"
"9803","14073","1","3316-14"
"9804","14075","1","8281-1"
"9805","14076","1","1789-1"
"9806","14077","1","687-1"
"9807","14079","1","kabrock-1"
"9808","14080","1","8633-1"
"9809","14081","1","3552-1"
"9810","14082","1","5081-1"
"9811","14083","1","2536-1"
"9812","14084","1","850425-1"
"9813","14085","1","41540-1"
"9814","14087","1","8261-1"
"9815","14090","1","7904-4"
"9816","14091","1","4708-1"
"9817","14093","1","7263-1"
"9818","14094","1","7575-5"
"9819","14096","1","66383-1"
"9820","14097","1","9967-1"
"9821","14099","1","8559-1"
"9822","14104","1","71002-15"
"9823","14106","1","1592-1"
"9824","14107","1","LLCA25-1"
"9825","14108","1","42061-1"
"9826","14109","1","2162-1"
"9827","14110","1","6426-1"
"9828","14111","1","6828-1"
"9829","14112","1","7307-1"
"9830","14113","1","9912-1"
"9831","14115","1","30270-1"
"9832","14119","1","60113-1"
"9833","14120","1","76048-1"
"9834","14121","1","8833-13"
"9835","14123","1","4475-1"
"9836","14124","1","40131-1"
"9837","14126","1","8455-1"
"9838","14127","1","K8667-1"
"9839","14129","1","521-1"
"9840","14131","1","1955-1"
"9841","14132","1","2250-21"
"9842","14134","1","4591-1"
"9843","14136","1","30201-1"
"9844","14137","1","246-2"
"9845","14139","1","3180-1"
"9846","14141","1","520-10"
"9847","14142","1","7642-1"
"9848","14143","1","421-2"
"9849","14144","1","4750-1"
"9850","14146","1","818-1"
"9851","14149","1","9251-1"
"9852","14151","1","1076-12"
"9853","14152","1","66437-1"
"9854","14153","1","9490-1"
"9855","14154","1","66374-1"
"9856","14155","1","31064-1"
"9857","14157","1","850608-1"
"9858","14158","1","5487-1"
"9859","14159","1","42044-1"
"9860","14160","1","1468-1"
"9861","14161","1","3835-1"
"9862","14164","1","8909-0"
"9863","14165","1","41040-8"
"9864","14166","1","8724-1"
"9865","14167","1","4924-16"
"9866","14168","1","10604-1"
"9867","14172","1","3476-1"
"9868","14173","1","2886-1"
"9869","14174","1","1993-1"
"9870","14175","1","7300-1"
"9871","14176","1","70800-1"
"9872","14177","1","6102-1"
"9873","14179","1","6137-1"
"9874","14181","1","710-2"
"9875","14182","1","702-1"
"9876","14183","1","350-2"
"9877","14184","1","807-1"
"9878","14186","1","9725-1"
"9879","14187","1","6267-1"
"9880","14188","1","8831-2"
"9881","14189","1","430-2"
"9882","14190","1","1847-1"
"9883","14191","1","8673-1"
"9884","14192","1","4212852-1"
"9885","14194","1","60020-1"
"9886","14195","1","8916-1"
"9887","14196","1","75137-1"
"9888","14197","1","891613-1"
"9889","14198","1","65277-1"
"9890","14199","1","4124-24"
"9891","14200","1","30036-1"
"9892","14203","1","939-1"
"9893","14204","1","8159-1"
"9894","14205","1","41037-1"
"9895","14207","1","60012-1"
"9896","14208","1","70810-1"
"9897","14209","1","6612-1"
"9898","14215","1","7574-8"
"9899","14219","1","577-1"
"9900","14220","1","10698-1"
"9901","14222","1","K3433-1"
"9902","14228","1","1959-1"
"9903","14229","1","9591-1"
"9904","14231","1","79010-1"
"9905","14232","1","6264-1"
"9906","14233","1","comcon001-1"
"9907","14235","1","5218-1"
"9908","14237","1","3585-1"
"9909","14238","1","8125-1"
"9910","14239","1","700GP6-1"
"9911","14240","1","8168-1"
"9912","14241","1","31313-1"
"9913","14242","1","10003-1"
"9914","14243","1","6526-1"
"9915","14244","1","8050-1"
"9916","14245","1","804-1"
"9917","14247","1","66373-1"
"9918","14248","1","66431-1"
"9919","14249","1","7724-23"
"9920","14250","1","853474-1"
"9921","14251","1","30001-1"
"9922","14252","1","7724-14"
"9923","14254","1","6176782-1"
"9924","14255","1","851393-1"
"9925","14256","1","8035-1"
"9926","14258","1","60080-1"
"9927","14259","1","75030-1"
"9928","14260","1","75056-15"
"9929","14261","1","41016-9"
"9930","14263","1","10662-1"
"9931","14265","1","6652-1"
"9932","14266","1","850154-1"
"9933","14267","1","4124-23"
"9934","14268","1","70792-1"
"9935","14269","1","71009-12"
"9936","14270","1","3549-2"
"9937","14271","1","7628-1"
"9938","14272","1","5251-1"
"9939","14274","1","60128-1"
"9940","14276","1","65081-1"
"9941","14277","1","78800-1"
"9942","14279","1","6289-1"
"9943","14280","1","K8764-1"
"9944","14281","1","8182-1"
"9945","14282","1","1075-1"
"9946","14284","1","8271-1"
"9947","14285","1","21003-1"
"9948","14286","1","7848-1"
"9949","14290","1","1124-1"
"9950","14291","1","6871-1"
"9951","14292","1","850642-1"
"9952","14294","1","6241-1"
"9953","14297","1","C8509-3"
"9954","14298","1","4924-20"
"9955","14299","1","315-1"
"9956","14300","1","76068-1"
"9957","14301","1","5958-1"
"9958","14302","1","8803-15"
"9959","14303","1","457-1"
"9960","14306","1","8922-1"
"9961","14307","1","1273-1"
"9962","14308","1","783-1"
"9963","14309","1","5611-1"
"9964","14310","1","273-1"
"9965","14311","1","5099-1"
"9966","14314","1","4882-2"
"9967","14317","1","70738-1"
"9968","14318","1","71008-3"
"9969","14319","1","471518-1"
"9970","14321","1","2855127-1"
"9971","14322","1","8250-1"
"9972","14324","1","1138-1"
"9973","14326","1","850899-1"
"9974","14327","1","4636204-1"
"9975","14328","1","66239-1"
"9976","14329","1","3022-1"
"9977","14331","1","70778-1"
"9978","14332","1","70010-1"
"9979","14334","1","5421-1"
"9980","14335","1","8614-1"
"9981","14337","1","30058-1"
"9982","14338","1","7915-1"
"9983","14339","1","40108-1"
"9984","14342","1","834-1"
"9985","14343","1","3510-1"
"9986","14344","1","3448-1"
"9987","14345","1","4858-1"
"9988","14347","1","1782-1"
"9989","14349","1","7637-1"
"9990","14352","1","4577-1"
"9991","14353","1","9789-2"
"9992","14355","1","53850008-1"
"9993","14356","1","41040-25"
"9994","14357","1","3573-1"
"9995","14358","1","9637-1"
"9996","14359","1","6537-1"
"9997","14360","1","5162-1"
"9998","14361","1","60135-1"
"9999","14362","1","3787-1"
"10000","14363","1","8804-7"
"10001","14365","1","70109-1"
"10002","14367","1","740-1"
"10003","14369","1","852095-1"
"10004","14371","1","9900-1"
"10005","14373","1","9628-1"
"10006","14375","1","3315-1"
"10007","14377","1","3316-24"
"10008","14378","1","4752-1"
"10009","14380","1","4605-1"
"10010","14383","1","3020-1"
"10011","14384","1","41016-4"
"10012","14385","1","6246-1"
"10013","14386","1","9334-1"
"10014","14387","1","8932-1"
"10015","14388","1","30056-1"
"10016","14389","1","8833-9"
"10017","14390","1","6469-1"
"10018","14391","1","480-5"
"10019","14392","1","1183-1"
"10020","14394","1","2998-1"
"10021","14395","1","911609-1"
"10022","14397","1","7805-1"
"10023","14398","1","6759-1"
"10024","14399","1","70730-1"
"10025","14401","1","8683-2"
"10026","14402","1","1651-2"
"10027","14403","1","60149-1"
"10028","14406","1","7997-1"
"10029","14408","1","8849-1"
"10030","14409","1","7199-1"
"10031","14410","1","1581-1"
"10032","14411","1","519-1"
"10033","14413","1","7553-11"
"10034","14415","1","6821-1"
"10035","14416","1","75007-1"
"10036","14417","1","2856130-1"
"10037","14418","1","2878-2"
"10038","14421","1","40129-1"
"10039","14423","1","41036-1"
"10040","14424","1","71203-1"
"10041","14426","1","comcon019-1"
"10042","14428","1","850798-1"
"10043","14429","1","71231-1"
"10044","14431","1","71204-1"
"10045","14432","1","60024-24"
"10046","14435","1","41121-1"
"10047","14436","1","71007-4"
"10048","14437","1","5131-1"
"10049","14438","1","6254-1"
"10050","14440","1","362-1"
"10051","14441","1","8977-1"
"10052","14442","1","71011-17"
"10053","14444","1","9719-1"
"10054","14445","1","1882-1"
"10055","14448","1","41042-1"
"10056","14449","1","7600-8"
"10057","14451","1","8909-6"
"10058","14454","1","7958-10"
"10059","14456","1","2181-1"
"10060","14457","1","6480-1"
"10061","14459","1","6581-1"
"10062","14461","1","31056-1"
"10063","14462","1","226-2"
"10064","14464","1","10166-1"
"10065","14465","1","K8383-1"
"10066","14467","1","6663-1"
"10067","14468","1","75913-1"
"10068","14469","1","k34432-1"
"10069","14471","1","1208-1"
"10070","14472","1","41027-1"
"10071","14473","1","10522-1"
"10072","14474","1","7687-9"
"10073","14475","1","75023-4"
"10074","14476","1","4024-7"
"10075","14477","1","3844-1"
"10076","14481","1","7877-1"
"10077","14482","1","8001-1"
"10078","14484","1","30086-1"
"10079","14485","1","527-1"
"10080","14486","1","10190-1"
"10081","14488","1","8456-1"
"10082","14489","1","6423-1"
"10083","14490","1","71011-1"
"10084","14491","1","1716-1"
"10085","14492","1","2889-1"
"10086","14493","1","1967-2"
"10087","14494","1","4349-1"
"10088","14495","1","66366-1"
"10089","14496","1","4501-1"
"10090","14498","1","65808-1"
"10091","14499","1","2312-1"
"10092","14500","1","71012-15"
"10093","14501","1","71007-9"
"10094","14505","1","271-1"
"10095","14506","1","3837-1"
"10096","14507","1","8942-1"
"10097","14508","1","71011-18"
"10098","14509","1","7952-7"
"10099","14510","1","8934-1"
"10100","14511","1","850814-1"
"10101","14512","1","8715-1"
"10102","14513","1","60052-1"
"10103","14514","1","7687-18"
"10104","14518","1","LOC113-1"
"10105","14521","1","10018-1"
"10106","14523","1","3707-1"
"10107","14524","1","65258-1"
"10108","14526","1","DC1-1"
"10109","14527","1","2112-1"
"10110","14528","1","70011-1"
"10111","14529","1","4010-1"
"10112","14531","1","7748-1"
"10113","14532","1","75039-1"
"10114","14533","1","3850-1"
"10115","14535","1","WishingWell-1"
"10116","14536","1","5146-1"
"10117","14538","1","7553-24"
"10118","14539","1","1204-1"
"10119","14540","1","9932-1"
"10120","14541","1","4838-1"
"10121","14543","1","40122-1"
"10122","14544","1","4145-1"
"10123","14545","1","2543-1"
"10124","14547","1","3424-1"
"10125","14549","1","45505-1"
"10126","14550","1","9891-1"
"10127","14551","1","23-1"
"10128","14552","1","3861-1"
"10129","14554","1","70330-1"
"10130","14556","1","5002424-1"
"10131","14558","1","9833-1"
"10132","14560","1","4221-1"
"10133","14561","1","3805-1"
"10134","14562","1","1195-1"
"10135","14564","1","10553-1"
"10136","14568","1","66409-1"
"10137","14569","1","8055-1"
"10138","14570","1","6915-1"
"10139","14573","1","8844-1"
"10140","14574","1","852535-1"
"10141","14575","1","1175-1"
"10142","14576","1","6164-1"
"10143","14578","1","71008-6"
"10144","14579","1","70737-1"
"10145","14580","1","53850017-1"
"10146","14581","1","75128-1"
"10147","14582","1","8847-1"
"10148","14583","1","3063-1"
"10149","14586","1","8049-1"
"10150","14587","1","NIN891505-1"
"10151","14588","1","7958-18"
"10152","14589","1","6943-1"
"10153","14591","1","41017-1"
"10154","14592","1","9969-1"
"10155","14594","1","1300-1"
"10156","14595","1","3316-23"
"10157","14596","1","comcon008-1"
"10158","14598","1","5906-1"
"10159","14599","1","75023-22"
"10160","14602","1","880-1"
"10161","14605","1","DKSS-1"
"10162","14607","1","5100-1"
"10163","14608","1","1212-2"
"10164","14609","1","40064-1"
"10165","14610","1","5305-1"
"10166","14611","1","71218-1"
"10167","14614","1","6519-1"
"10168","14615","1","4899-1"
"10169","14616","1","5004420-1"
"10170","14617","1","4024-14"
"10171","14618","1","1491-1"
"10172","14619","1","7018-1"
"10173","14620","1","20206-1"
"10174","14621","1","1626-1"
"10175","14622","1","70501-1"
"10176","14623","1","40000-1"
"10177","14624","1","4767-1"
"10178","14625","1","7711-1"
"10179","14627","1","2250-24"
"10180","14628","1","4669-1"
"10181","14629","1","4770-1"
"10182","14630","1","6885-1"
"10183","14632","1","2230-1"
"10184","14633","1","71001-12"
"10185","14634","1","5976-1"
"10186","14635","1","889-1"
"10187","14636","1","7070-1"
"10188","14637","1","219-1"
"10189","14638","1","6919-1"
"10190","14639","1","7850-1"
"10191","14642","1","W098-1"
"10192","14644","1","70595-1"
"10193","14645","1","71011-13"
"10194","14646","1","1828-1"
"10195","14649","1","40055-1"
"10196","14650","1","5987-1"
"10197","14652","1","3065-1"
"10198","14653","1","4120-1"
"10199","14654","1","4524-14"
"10200","14655","1","7907-3"
"10201","14657","1","8843-1"
"10202","14658","1","794-1"
"10203","14659","1","70207-1"
"10204","14660","1","7267-1"
"10205","14662","1","4349-3"
"10206","14663","1","700.3A-2"
"10207","14664","1","991403-1"
"10208","14666","1","41088-1"
"10209","14667","1","7000-1"
"10210","14668","1","40078-1"
"10211","14670","1","10592-1"
"10212","14671","1","71013-7"
"10213","14673","1","6563-1"
"10214","14674","1","852922-1"
"10215","14675","1","111-2"
"10216","14676","1","1742-1"
"10217","14677","1","70129-1"
"10218","14680","1","991402-1"
"10219","14682","1","5320-1"
"10220","14683","1","8201-1"
"10221","14684","1","5015-1"
"10222","14686","1","k34433-1"
"10223","14687","1","1561-1"
"10224","14688","1","2075-1"
"10225","14689","1","8684-16"
"10226","14690","1","4192-1"
"10227","14691","1","70009-1"
"10228","14694","1","9668-1"
"10229","14695","1","71009-16"
"10230","14697","1","9396-1"
"10231","14701","1","6376-1"
"10232","14702","1","8805-7"
"10233","14704","1","70163-1"
"10234","14705","1","8059-1"
"10235","14706","1","40220-1"
"10236","14707","1","21307-1"
"10237","14708","1","7968-1"
"10238","14710","1","53850005-1"
"10239","14711","1","shell98small-1"
"10240","14713","1","6128-1"
"10241","14714","1","1954-2"
"10242","14715","1","79115-1"
"10243","14716","1","7582-1"
"10244","14717","1","tsuper-1"
"10245","14720","1","7869-1"
"10246","14721","1","41561-1"
"10247","14722","1","5865-1"
"10248","14723","1","4627-1"
"10249","14724","1","6733-1"
"10250","14725","1","1868-1"
"10251","14726","1","8591-2"
"10252","14727","1","41551-1"
"10253","14729","1","6098-1"
"10254","14730","1","10036-1"
"10255","14731","1","70007-1"
"10256","14732","1","8876-1"
"10257","14734","1","41099-1"
"10258","14736","1","21012-1"
"10259","14737","1","4207-1"
"10260","14738","1","1424-1"
"10261","14739","1","7820-1"
"10262","14741","1","76057-1"
"10263","14742","1","5066-1"
"10264","14743","1","1560-3"
"10265","14744","1","1631-1"
"10266","14747","1","70811-1"
"10267","14749","1","4547-1"
"10268","14750","1","1890-1"
"10269","14751","1","7291-1"
"10270","14752","1","852708-1"
"10271","14753","1","3843-1"
"10272","14754","1","4659-1"
"10273","14755","1","853475-1"
"10274","14756","1","319-1"
"10275","14757","1","71007-1"
"10276","14759","1","2887-1"
"10277","14760","1","41115-1"
"10278","14761","1","626-2"
"10279","14767","1","9386-1"
"10280","14768","1","8192-1"
"10281","14769","1","60024-9"
"10282","14770","1","30496-1"
"10283","14772","1","8756-1"
"10284","14774","1","1088-1"
"10285","14775","1","3188-1"
"10286","14777","1","75056-5"
"10287","14778","1","41126-1"
"10288","14779","1","343-1"
"10289","14780","1","7575-8"
"10290","14781","1","5868-1"
"10291","14782","1","NEX271607-1"
"10292","14785","1","5080-1"
"10293","14786","1","4712-1"
"10294","14790","1","65716-1"
"10295","14791","1","116-1"
"10296","14793","1","545-1"
"10297","14794","1","1552-1"
"10298","14796","1","8047-1"
"10299","14797","1","8030-1"
"10300","14798","1","6784-1"
"10301","14800","1","414-4"
"10302","14801","1","6566-1"
"10303","14802","1","4206-2"
"10304","14803","1","4286025-1"
"10305","14804","1","9564-1"
"10306","14805","1","7913-1"
"10307","14806","1","10248-1"
"10308","14807","1","5396-1"
"10309","14810","1","44000-1"
"10310","14811","1","B004-1"
"10311","14812","1","K10124-1"
"10312","14813","1","7002-1"
"10313","14814","1","8702-1"
"10314","14815","1","214.1-1"
"10315","14817","1","970039-1"
"10316","14818","1","700.C.2-1"
"10317","14820","1","10500-1"
"10318","14822","1","K4480-1"
"10319","14824","1","9736-1"
"10320","14825","1","3316-15"
"10321","14828","1","75048-1"
"10322","14830","1","8946-1"
"10323","14832","1","10111-1"
"10324","14833","1","7907-19"
"10325","14834","1","7590-1"
"10326","14835","1","71258-1"
"10327","14836","1","FR561502-1"
"10328","14837","1","75032-1"
"10329","14838","1","4090-1"
"10330","14839","1","7113-1"
"10331","14841","1","75916-1"
"10332","14842","1","8491-1"
"10333","14844","1","79008-1"
"10334","14845","1","6735-1"
"10335","14846","1","1219-1"
"10336","14847","1","3674-1"
"10337","14848","1","7574-6"
"10338","14849","1","880002-3"
"10339","14851","1","4915-1-b1"
"10340","14852","1","200-4"
"10341","14854","1","4524-18"
"10342","14855","1","540-3"
"10343","14857","1","5190-1"
"10344","14858","1","10218-1"
"10345","14859","1","4924-5"
"10346","14861","1","6938-1"
"10347","14862","1","60115-1"
"10348","14863","1","71009-5"
"10349","14864","1","8167-1"
"10350","14868","1","10064-1"
"10351","14869","1","200-2"
"10352","14870","1","9866-1"
"10353","14872","1","340-1"
"10354","14873","1","8479-1"
"10355","14874","1","celeb2015-1"
"10356","14875","1","5979-1"
"10357","14877","1","4820-1"
"10358","14878","1","5571-1"
"10359","14879","1","10510-1"
"10360","14882","1","30247-1"
"10361","14884","1","810-1"
"10362","14885","1","75903-1"
"10363","14886","1","430-1"
"10364","14887","1","3418-1"
"10365","14888","1","4556-1"
"10366","14889","1","31004-1"
"10367","14890","1","10573-1"
"10368","14891","1","8289-1"
"10369","14893","1","5002780-1"
"10370","14894","1","21-2"
"10371","14895","1","lwp03-1"
"10372","14896","1","7724-15"
"10373","14898","1","28-1"
"10374","14899","1","6835-1"
"10375","14900","1","8300-1"
"10376","14902","1","40040-1"
"10377","14903","1","70755-1"
"10378","14905","1","5168-1"
"10379","14906","1","70127-1"
"10380","14908","1","1247-1"
"10381","14910","1","1278-1"
"10382","14912","1","7040-1"
"10383","14913","1","242B-1"
"10384","14914","1","4597068-1"
"10385","14915","1","3310-1"
"10386","14917","1","10660-1"
"10387","14918","1","40213-1"
"10388","14919","1","78579-1"
"10389","14921","1","K4611-1"
"10390","14923","1","5417-1"
"10391","14924","1","40033-1"
"10392","14926","1","2507-1"
"10393","14927","1","1746-1"
"10394","14928","1","1881-1"
"10395","14929","1","6236-1"
"10396","14931","1","66325-1"
"10397","14935","1","234-1"
"10398","14938","1","71014-6"
"10399","14939","1","1518-1"
"10400","14940","1","5846-1"
"10401","14941","1","5002423-1"
"10402","14942","1","KT407-1"
"10403","14945","1","4524-5"
"10404","14948","1","850802-1"
"10405","14949","1","70145-1"
"10406","14950","1","9795-1"
"10407","14951","1","853148-1"
"10408","14952","1","60031-1"
"10409","14953","1","10065-1"
"10410","14954","1","K7417-1"
"10411","14956","1","70166-1"
"10412","14957","1","414-5"
"10413","14959","1","852848-1"
"10414","14960","1","8686-1"
"10415","14961","1","1256-1"
"10416","14962","1","5037-1"
"10417","14963","1","53850002-1"
"10418","14965","1","6816-1"
"10419","14966","1","852856-1"
"10420","14967","1","5145-1"
"10421","14969","1","603-3"
"10422","14972","1","31023-1"
"10423","14973","1","700K-1"
"10424","14974","1","MS1060-1"
"10425","14975","1","5410-1"
"10426","14976","1","30222-1"
"10427","14977","1","6677-1"
"10428","14978","1","6075-2"
"10429","14979","1","850598-1"
"10430","14980","1","324-2"
"10431","14981","1","8299-1"
"10432","14982","1","7659-1"
"10433","14984","1","7574-20"
"10434","14986","1","730-1"
"10435","14987","1","2116-1"
"10436","14989","1","1728-1"
"10437","14990","1","7600-2"
"10438","14991","1","5314-1"
"10439","14992","1","6529-1"
"10440","14993","1","5004603-1"
"10441","14994","1","8914-1"
"10442","14996","1","1732-1"
"10443","14997","1","8805-18"
"10444","14999","1","k8647-1"
"10445","15002","1","71001-7"
"10446","15003","1","4986-1"
"10447","15005","1","4058-1"
"10448","15007","1","1133-1"
"10449","15008","1","307-2"
"10450","15010","1","kabtec-1"
"10451","15011","1","8003-1"
"10452","15012","1","30000-1"
"10453","15013","1","lmg003-1"
"10454","15015","1","31044-1"
"10455","15016","1","C8504-1"
"10456","15017","1","2250-23"
"10457","15019","1","K7204-1"
"10458","15020","1","3391-1"
"10459","15023","1","75050-1"
"10460","15024","1","71008-8"
"10461","15025","1","970008-1"
"10462","15026","1","3863-1"
"10463","15027","1","7858-1"
"10464","15028","1","8831-6"
"10465","15030","1","60121-1"
"10466","15031","1","8118-1"
"10467","15032","1","757-1"
"10468","15033","1","1616-1"
"10469","15034","1","KingofPrussia-1"
"10470","15035","1","6103-2"
"10471","15036","1","1593-1"
"10472","15037","1","101-3"
"10473","15039","1","2010-1"
"10474","15041","1","6387-1"
"10475","15042","1","10188-1"
"10476","15043","1","70503-1"
"10477","15044","1","5383-1"
"10478","15045","1","30422-1"
"10479","15046","1","6533-1"
"10480","15047","1","5235-1"
"10481","15048","1","6622-1"
"10482","15049","1","6398-1"
"10483","15050","1","71000-2"
"10484","15051","1","29-1"
"10485","15052","1","71014-8"
"10486","15053","1","3409-3"
"10487","15055","1","Houston-1"
"10488","15057","1","42034-1"
"10489","15059","1","8142-1"
"10490","15060","1","K8685-1"
"10491","15061","1","5004273-1"
"10492","15062","1","2000423-1"
"10493","15067","1","115-1"
"10494","15068","1","8833-8"
"10495","15069","1","71012-18"
"10496","15070","1","5622-1"
"10497","15075","1","1737-1"
"10498","15077","1","7546-1"
"10499","15080","1","kabcreat-1"
"10500","15081","1","970675-1"
"10501","15082","1","7505-1"
"10502","15084","1","71000-6"
"10503","15085","1","442-1"
"10504","15086","1","70008-1"
"10505","15087","1","4524-12"
"10506","15088","1","7904-25"
"10507","15092","1","3829-1"
"10508","15093","1","801-1"
"10509","15094","1","1863-1"
"10510","15097","1","100-1"
"10511","15098","1","6322-1"
"10512","15099","1","600-2"
"10513","15100","1","6347-1"
"10514","15102","1","8780-1"
"10515","15103","1","3567-1"
"10516","15104","1","1916-1"
"10517","15105","1","3888-1"
"10518","15107","1","40196-1"
"10519","15108","1","9874-1"
"10520","15109","1","2123-1"
"10521","15110","1","70744-1"
"10522","15111","1","8588-3"
"10523","15113","1","41555-1"
"10524","15115","1","1298-3"
"10525","15116","1","8908-1"
"10526","15117","1","8803-6"
"10527","15118","1","8709-1"
"10528","15119","1","850513-1"
"10529","15121","1","690-1"
"10530","15122","1","10080-1"
"10531","15123","1","5311-1"
"10532","15124","1","2824-10"
"10533","15125","1","75909-1"
"10534","15126","1","2236-1"
"10535","15127","1","6925-1"
"10536","15130","1","41092-1"
"10537","15131","1","10221-1"
"10538","15134","1","9572-1"
"10539","15135","1","7979-21"
"10540","15136","1","5942-1"
"10541","15138","1","30164-1"
"10542","15140","1","6595-1"
"10543","15141","1","3259-1"
"10544","15142","1","7600-22"
"10545","15143","1","4924-7"
"10546","15144","1","10667-1"
"10547","15146","1","71000-11"
"10548","15147","1","6861-2"
"10549","15149","1","5004279-1"
"10550","15150","1","1104-1"
"10551","15153","1","41140-1"
"10552","15154","1","1705-1"
"10553","15155","1","K8800-1"
"10554","15156","1","1090-1"
"10555","15157","1","4018-1"
"10556","15158","1","41087-1"
"10557","15159","1","1116-1"
"10558","15160","1","6209-1"
"10559","15161","1","6077-1"
"10560","15162","1","1761-1"
"10561","15163","1","40207-1"
"10562","15164","1","K4519-1"
"10563","15166","1","8785506-1"
"10564","15167","1","10802-1"
"10565","15169","1","6743-1"
"10566","15170","1","7416-1"
"10567","15172","1","3717-1"
"10568","15174","1","7567-1"
"10569","15175","1","6258-1"
"10570","15178","1","329-2"
"10571","15179","1","41501-1"
"10572","15181","1","5000438-1"
"10573","15182","1","4124-16"
"10574","15184","1","970641-1"
"10575","15185","1","522-1"
"10576","15186","1","6736-1"
"10577","15187","1","21016-1"
"10578","15188","1","8794-1"
"10579","15189","1","2032-1"
"10580","15190","1","4000006-1"
"10581","15191","1","7832-1"
"10582","15192","1","66326-1"
"10583","15193","1","4915-1"
"10584","15194","1","8594-1"
"10585","15195","1","5405-1"
"10586","15199","1","71011-16"
"10587","15200","1","8588-2"
"10588","15201","1","4456-1"
"10589","15202","1","7865-1"
"10590","15203","1","45517-1"
"10591","15204","1","4614-1"
"10592","15205","1","9362-1"
"10593","15206","1","4524-13"
"10594","15207","1","1913-1"
"10595","15208","1","7600-17"
"10596","15212","1","7324-2"
"10597","15213","1","5238-1"
"10598","15215","1","9311-1"
"10599","15216","1","6394-1"
"10600","15217","1","8684-10"
"10601","15219","1","41069-1"
"10602","15220","1","6547-1"
"10603","15222","1","MissionViejo-1"
"10604","15223","1","8282-1"
"10605","15224","1","2856227-1"
"10606","15225","1","741-1"
"10607","15226","1","1790-1"
"10608","15228","1","42066-1"
"10609","15229","1","7029-1"
"10610","15230","1","40211-1"
"10611","15232","1","7553-23"
"10612","15233","1","40221-1"
"10613","15235","1","970687-1"
"10614","15236","1","4075-1"
"10615","15237","1","5239-1"
"10616","15238","1","4659018-1"
"10617","15240","1","7171-1"
"10618","15241","1","79117-1"
"10619","15242","1","850486-1"
"10620","15243","1","8909-3"
"10621","15247","1","5561-1"
"10622","15249","1","7037-1"
"10623","15252","1","3550-2"
"10624","15254","1","1906-1"
"10625","15256","1","7699-1"
"10626","15257","1","40042-1"
"10627","15259","1","7305-1"
"10628","15260","1","4534-1"
"10629","15261","1","8251-1"
"10630","15262","1","44017-1"
"10631","15263","1","1463-1"
"10632","15265","1","696-1"
"10633","15266","1","75034-1"
"10634","15267","1","4299-1"
"10635","15269","1","76027-1"
"10636","15270","1","1644-2"
"10637","15271","1","40043-1"
"10638","15272","1","6277-1"
"10639","15274","1","71017-6"
"10640","15275","1","71245-1"
"10641","15276","1","4704-1"
"10642","15277","1","6274-1"
"10643","15279","1","6299-25"
"10644","15283","1","5573-1"
"10645","15287","1","6456-1"
"10646","15289","1","20009-1"
"10647","15290","1","1698-1"
"10648","15291","1","9544-1"
"10649","15292","1","6954-1"
"10650","15294","1","21002-1"
"10651","15295","1","1858-1"
"10652","15296","1","970653-1"
"10653","15298","1","7903-1"
"10654","15299","1","comcon032-1"
"10655","15300","1","1298-19"
"10656","15301","1","76038-1"
"10657","15302","1","41522-1"
