index,id,version,set_num,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id
6881,9907,1,104-1,253,Replacement 4.5V Motor,1970,243,1,230,243,4.5V,241.0
6882,9909,1,4507-1,4103,Prehistoric Creatures,2004,204,726,512,204,Designer Sets,
6883,9910,1,686-1,6782,Tipper Trucks and Loader,1973,416,70,359,416,Construction,411.0
6884,9912,1,6596-1,6430,Wave Master,1995,77,133,73,77,Harbor,67.0
6885,9913,1,3709-1,2774,"Henry Horse, Carpenter",1983,390,3,548,390,Fabuland,
6886,9914,1,4308-1,3899,Racing Car,2004,113,28,108,113,Drome Racers,112.0
6887,9915,1,493-1,4536,Space Command Center (Flatplate version),1979,130,193,124,130,Classic Space,126.0
6888,9916,1,41515-1,3623,Kraw,2014,582,70,484,582,Series 2,580.0
6889,9917,1,7157-1,7725,Thunder,2010,403,46,352,403,Villains,400.0
6890,9919,1,1556-1,988,Christmas Hearts,1986,227,10,215,227,Christmas,206.0
6891,9920,1,6252-1,5986,Sea Mates,1993,148,36,141,148,Pirates I,147.0
6892,9921,1,1617-1,1046,Small Bucket,1988,467,155,394,467,Basic,465.0
6893,9922,1,5074-1,4893,"Bogie Plates, Black",1987,456,2,387,456,Train,443.0
6894,9924,1,236-3,1670,Garage with Automatic Door (Gray base and door frame),1968,372,59,332,372,Town Plan,365.0
6895,9925,1,K5300-1,11263,Train Accessories Kit,2003,244,3,231,244,9V,241.0
6896,9926,1,41016-1,3331,"Advent Calender 2013, Friends",2013,216,24,204,216,Friends,207.0
6897,9928,1,75085-1,8090,Hailfire Droid,2015,167,163,158,167,Star Wars Episode 2,158.0
6898,9929,1,4924-4,4529,Advent Calendar 2004 Creator (Day  3) Parrot,2004,223,13,211,223,Creator,217.0
6899,9930,1,7117-1,7618,Gresh,2010,345,19,308,345,Stars,324.0
6900,9932,1,60138-1,5739,High-speed Chase,2017,61,297,57,61,Police,52.0
6901,9934,1,5263-1,5110,"Universal Joint, Differential Housing, and Point Wheels",1987,453,6,384,453,Technic,443.0
6902,9935,1,8085-1,9115,Freeco Speeder,2010,165,176,156,165,Star Wars Clone Wars,158.0
6903,9936,1,190-1,1263,Farm Set,1974,364,526,540,364,Building Set with People,
6904,9937,1,8560-1,9810,Pahrak,2002,328,41,291,328,Bohrok,324.0
6905,9938,1,71004-9,7392,Gail the Construction Worker,2014,549,6,463,549,The LEGO Movie Series,535.0
6906,9939,1,4751-1,4379,Harry and the Marauder's Map,2004,250,108,236,250,Prisoner of Azkaban,246.0
6907,9940,1,10695-1,397,Creative Building Box,2015,366,579,326,366,Basic Set,365.0
6908,9941,1,7801-1,8695,Red Racer Polybag,2009,120,41,115,120,Tiny Turbos,112.0
6909,9942,1,3535-1,2640,Skateboard Street Park,2003,460,68,390,460,Gravity Games,458.0
6910,9943,1,5000068-1,4592,Harry Potter Classic Kit,2011,246,3,515,246,Harry Potter,
6911,9945,1,70336-1,7103,Ultimate Axl,2016,605,69,609,605,Nexo Knights,
6912,9946,1,335-2,2477,Transport Truck,1967,382,99,342,382,Cargo,373.0
6913,9947,1,31000-1,2258,Mini Speeder,2013,22,65,504,22,Creator,
6914,9948,1,6817-1,6739,Beta Buzzer,1998,134,32,128,134,Insectoids,126.0
6915,9950,1,4032-7,3264,Passenger Plane - ANA Air Version,2004,106,138,102,106,Airport,105.0
6916,9952,1,2856134-1,1859,Ninjago Card Shrine,2011,435,98,563,435,Ninjago,
6917,9953,1,9456-1,10584,Spinner Battle Arena,2012,435,408,563,435,Ninjago,
6918,9954,1,1726-1,1138,Girl,1994,468,7,395,468,Basic Model,465.0
6919,9955,1,5000021-1,4584,Pirates of the Caribbean Classic Collection,2011,263,2,519,263,Pirates of the Caribbean,
6920,9956,1,8037-1,9063,Anakin's Y-wing Starfighter,2009,165,569,156,165,Star Wars Clone Wars,158.0
6921,9957,1,6854-1,6777,Alien Fossilizer,1996,131,51,125,131,Exploriens,126.0
6922,9958,1,5857-1,5432,Safran's Amazing Bazaar,2003,320,96,284,320,Golden Land,318.0
6923,9959,1,134-2,834,Service Station,1979,390,84,548,390,Fabuland,
6924,9960,1,71005-17,7402,LEGO Minifigures - The Simpsons Series - Complete,2014,550,16,464,550,The Simpsons,535.0
6925,9961,1,5576-1,5290,Basic Bricks -- Medium,2008,48,378,45,48,Supplemental,22.0
6926,9963,1,8641-1,9909,Flame Glider,2005,120,53,115,120,Tiny Turbos,112.0
6927,9964,1,4665-1,4327,Big Farm,2005,504,69,585,504,Duplo,
6928,9965,1,auditt-1,11044,Audi TT Roadster (Legoland Deutschland),2002,425,57,559,425,Legoland Parks,
6929,9967,1,10615-1,348,My First Tractor,2015,504,12,585,504,Duplo,
6930,9969,1,20014-1,1361,4 x 4 Dynamo,2010,22,69,504,22,Creator,
6931,9970,1,1598-1,1025,Basic Set,1987,467,38,394,467,Basic,465.0
6932,9971,1,10247-1,229,Ferris Wheel,2015,22,2463,504,22,Creator,
6933,9973,1,70784-1,7249,Lewa - Master of Jungle,2015,362,85,325,362,Toa Okoto,324.0
6934,9974,1,359-1,2689,Environment Plate,1972,473,1,400,473,Supplemental,465.0
6935,9975,1,8939-1,10371,Lesovikk,2007,359,149,322,359,Warriors,324.0
6936,9978,1,970-2,10784,47 1/3 elements (plates),1969,371,141,331,371,Supplemental,365.0
6937,9981,1,1831-1,1212,Maersk Line Container Lorry,1995,70,206,66,70,Cargo,67.0
6938,9982,1,7101-1,7490,Lightsaber Duel,1999,166,52,157,166,Star Wars Episode 1,158.0
6939,9984,1,75056-13,8051,Advent Calendar 2014 Star Wars (Day 12) - Luke's Landspeeder,2014,225,15,213,225,Star Wars,217.0
6940,9985,1,1625-1,1053,Snowman,1989,227,40,215,227,Christmas,206.0
6941,9986,1,10000-1,25,Guarded Inn,2001,186,256,511,186,Castle,
6942,9987,1,471-1,4349,Tiles (System),1966,371,156,331,371,Supplemental,365.0
6943,9988,1,30602-1,2221,First Order Stormtrooper,2016,158,7,510,158,Star Wars,
6944,9989,1,3734-1,2804,Train Windows with Panes Blue,2000,254,20,517,254,Bulk Bricks,
6945,9990,1,10152-3,137,Maersk Line Container Ship 2006 Edition,2006,276,982,527,276,Sculptures,
6946,9991,1,9642-1,10716,Levers Classroom Pack,1994,529,0,444,529,Technic,507.0
6947,9992,1,10527-1,281,Ambulance,2014,504,14,585,504,Duplo,
6948,9993,1,8803-13,10120,Space Alien - Complete Set,2011,538,6,452,538,Series 3 Minifigures,535.0
6949,9995,1,7181-1,7749,TIE Interceptor - UCS,2000,174,702,165,174,Star Wars Episode 4/5/6,171.0
6950,9996,1,5127-1,4939,Antennas and Control Sticks,1995,443,37,570,443,Service Packs,
6951,9999,1,6465-1,6236,Space Port Jet,1999,93,65,89,93,Space Port,50.0
6952,10000,1,70901-1,7289,Mr. Freeze Ice Attack,2017,484,195,405,484,Batman,482.0
6953,10001,1,71008-10,7434,Evil Wizard,2015,551,10,465,551,Series 13 Minifigures,535.0
6954,10002,1,3021-1,2073,King Pharaoh the Third,1998,297,17,268,297,Desert,296.0
6955,10003,1,4559385-1,4209,{Power Miners Promotional Polybag},2009,439,4,566,439,Power Miners,
6956,10004,1,803-2,9057,Gear/Wheel Set,1972,472,163,399,472,Gears,465.0
6957,10005,1,853344-1,9737,Holiday Ornament with Red Bricks ,2011,227,32,215,227,Christmas,206.0
6958,10006,1,70208-1,7051,CHI Panthar,2014,573,59,481,573,Constraction,571.0
6959,10008,1,76067-1,8467,Tanker Truck Takedown,2016,493,329,414,493,Marvel,482.0
6960,10009,1,6299-9,6055,Advent Calendar 2009 Pirates (Day  8) - Raft with Flagpole,2009,224,8,212,224,Pirates,217.0
6961,10010,1,6463-1,6234,Lunar Rover,1999,93,36,89,93,Space Port,50.0
6962,10011,1,1478-1,928,Mobile Satellite Up-Link,1991,136,31,130,136,M:Tron,126.0
6963,10013,1,852549-1,9656,CW Count Dooku Key Chain,2009,503,0,420,503,Key Chain,501.0
6964,10014,1,C8511-1,11075,Frost + Dust (8511 + 8513),2000,16,73,14,16,RoboRiders,1.0
6965,10015,1,1222-2,656,1 x 1 Round Bricks,1955,371,200,331,371,Supplemental,365.0
6966,10016,1,262-2,1748,Complete Children's Room Set,1972,405,259,554,405,Homemaker,
6967,10018,1,5033-1,4850,1x4 Lighing Brick and 4 Colour Globes,1987,443,5,570,443,Service Packs,
6968,10021,1,6933-1,6856,Spectral Starguider,1991,129,212,123,129,Blacktron II,126.0
6969,10022,1,8225-1,9264,Road Rally V / Super Kart,1995,12,97,10,12,Race,5.0
6970,10024,1,7600-1,8373,Advent Calendar 2007 Belville,2007,210,24,198,210,Belville,207.0
6971,10025,1,71001-11,7338,Sad Clown - Complete Set,2013,545,6,459,545,Series 10 Minifigures,535.0
6972,10026,1,4151-1,3617,Girl's Freestyle Set,1995,399,274,551,399,Freestyle,
6973,10027,1,4032-6,3263,Passenger Plane - Lauda Air Version,2004,106,137,102,106,Airport,105.0
6974,10028,1,66255-1,6484,City Super Pack 6 in 1 (7235 7236 7741 7890 7942 7945),2008,52,0,48,52,City,50.0
6975,10029,1,3444-1,2553,2 x 4 Ridge Roof Tiles Steep Sloped Black,2000,254,25,517,254,Bulk Bricks,
6976,10031,1,4916-1,4503,Mini Animals,2007,31,77,28,31,Creature,23.0
6977,10032,1,5000196304-1,4595,The Hobbit - The Battle of the Five Armies (Blu-ray with Minifigures),2015,565,7,475,565,The Battle of the Five Armies,562.0
6978,10034,1,5153-1,4966,Plane Accessories,1991,443,23,570,443,Service Packs,
6979,10036,1,1160-1,567,"TECHNIC Pneumatic Tubing, 40cm +100cm",1985,453,2,384,453,Technic,443.0
6980,10037,1,7452-1,7949,Lime/Black Racer,2007,120,34,115,120,Tiny Turbos,112.0
6981,10038,1,76055-1,8454,Batman: Killer Croc Sewer Smash,2016,484,757,405,484,Batman,482.0
6982,10039,1,30259-1,2109,Azari’s Magic Fire,2015,600,27,604,600,Elves,
6983,10041,1,901-1,10432,4.5V Motor Set,1976,473,31,400,473,Supplemental,465.0
6984,10042,1,1039-1,252,Manual Control Set 1,1986,1,39,503,1,Technic,
6985,10043,1,66256-1,6485,City Super Pack (7242 7733 7990 7991),2008,52,0,48,52,City,50.0
6986,10047,1,76065-1,8465,Mighty Micros: Captain America vs. Red Skull,2016,482,95,580,482,Super Heroes,
6987,10048,1,21013-1,1425,Big Ben,2012,252,346,516,252,Architecture,
6988,10050,1,1432-1,905,Nuhvok Va (Kabaya Promotional),2002,329,26,292,329,Bohrok Va,324.0
6989,10052,1,71001-18,7345,Minifigure Series 10 (Box of 60),2013,545,60,459,545,Series 10 Minifigures,535.0
6990,10054,1,3341-1,2465,Star Wars #2 - Luke/Han/Boba Minifig Pack,2000,169,25,160,169,Star Wars Episode 4/5/6,158.0
6991,10055,1,8687-1,9990,Toa Pohatu,2008,339,67,302,339,Phantoka,324.0
6992,10056,1,20001-1,1334,BrickMaster,2007,22,103,504,22,Creator,
6993,10059,1,30271-1,2120,Mikey's Mini-Shellraiser,2014,570,46,592,570,Teenage Mutant Ninja Turtles,
6994,10060,1,6089-1,5835,Stone Tower Bridge,1998,434,410,562,434,Ninja,
6995,10062,1,4866-1,4457,The Knight Bus,2011,246,281,515,246,Harry Potter,
6996,10063,1,AMFlag-1,11042,American Flag with Sticker For Stars (Legoland California),2002,427,62,369,427,Holiday,425.0
6997,10064,1,8790-1,10090,"King Mathias (Series 1) Limited Edition with Map and Cape, European",2004,198,41,188,198,Knights Kingdom II,186.0
6998,10066,1,7687-7,8575,Advent Calendar 2009 City (Day  6) Street Light with Garland,2009,220,12,208,220,City,217.0
6999,10067,1,5302-1,5148,"Bogieplates, Black",1992,456,2,387,456,Train,443.0
7000,10069,1,75072-1,8077,ARC-170 Starfighter,2015,159,95,150,159,Mini,158.0
7001,10071,1,8602-1,9867,Toa Nokama,2004,353,46,316,353,Toa Metru,324.0
7002,10072,1,6153-1,5894,Cinderella's Carriage,2012,504,20,585,504,Duplo,
7003,10073,1,8211-1,9251,Brick Street Getaway,2010,120,550,115,120,Tiny Turbos,112.0
7004,10074,1,8883-1,10299,Power Functions M-Motor,2008,438,1,565,438,Power Functions,
7005,10075,1,3343-1,2467,Star Wars #4 - Battle Droid Minifig Pack,2000,166,33,157,166,Star Wars Episode 1,158.0
7006,10077,1,7904-7,8831,Advent Calendar 2006 City (Day  6) X-Ray Machine,2006,220,15,208,220,City,217.0
7007,10078,1,4222-1,3843,Challenger Set 300,1998,470,363,397,470,Classic Basic,465.0
7008,10079,1,40010-1,3004,Santa with Sleigh Building Set,2010,227,71,215,227,Christmas,206.0
7009,10080,1,3507-1,2627,1 x 4 x 3 Wall Element Clear,2001,254,25,517,254,Bulk Bricks,
7010,10081,1,7796-1,8689,House,2008,34,53,31,34,Building,23.0
7011,10082,1,8369-2,9361,Dirt Crusher RC (Blue),2005,117,87,112,117,Radio Control,112.0
7012,10083,1,8636-1,9904,Mission 7: Deep Sea Quest,2008,302,520,532,302,Agents,
7013,10084,1,6625-1,6483,Speed Trackers,1996,80,65,76,80,Police,67.0
7014,10085,1,6271-1,6007,Imperial Flagship,1992,147,320,508,147,Pirates,
7015,10088,1,LLOlli-1,11452,"Dragon Sculpture, Olli the Dragon holding sign (Legoland Deutschland)",2002,425,48,559,425,Legoland Parks,
7016,10089,1,cokejpiii-1,11089,Japanese Coca-Cola Studios Polybag Collection sets 4056 thru 4079,2001,273,24,525,273,Studios,
7017,10090,1,7724-7,8635,Advent Calendar 2008 City (Day  6) Ice Cream Cart and Sundae,2008,220,11,208,220,City,217.0
7018,10091,1,5001380-1,4639,Mini box pink,2012,501,0,584,501,Gear,
7019,10092,1,5913-1,5480,Dr. Lightning's Car,2000,298,21,269,298,Dino Island,296.0
7020,10094,1,5883-1,5456,Tower Takedown,2012,481,136,579,481,Dino,
7021,10096,1,6830-1,6752,Space Patroller,1988,132,51,126,132,Futuron,126.0
7022,10097,1,5285-1,5133,2 Large Shock Absorbers / Large Shock Absorbers,1994,453,2,384,453,Technic,443.0
7023,10098,1,6845-1,6765,Cosmic Charger,1986,130,51,124,130,Classic Space,126.0
7024,10100,1,1990-1,1324,F1 Race Car,1993,82,35,78,82,Race,67.0
7025,10101,1,3817-1,2873,The Flying Dutchman,2012,272,242,524,272,SpongeBob SquarePants,
7026,10104,1,30019-1,1940,Fire Helicopter,2012,58,37,54,58,Fire,52.0
7027,10107,1,3489-1,2605,2 x 8 Black Plates,2000,254,25,517,254,Bulk Bricks,
7028,10109,1,4884-1,4474,Wild Hunters,2005,204,630,512,204,Designer Sets,
7029,10110,1,4212-1,3830,Starter Set 200,1998,470,95,397,470,Classic Basic,465.0
7030,10114,1,4919-1,4506,Blue Tub,2005,37,1500,34,37,Basic Set,22.0
7031,10115,1,6457-1,6227,Astronaut Figure,1999,93,18,89,93,Space Port,50.0
7032,10116,1,1255-1,718,Shell Car Wash,1999,99,136,95,99,Gas Station,94.0
7033,10117,1,1688-1,1106,Large Bucket for Her,1993,467,216,394,467,Basic,465.0
7034,10119,1,228-1,1650,4 x 8 & 2 x 8 Plates,1958,371,5,331,371,Supplemental,365.0
7035,10121,1,4990-1,4574,Rock Raiders HQ,1999,442,414,569,442,Rock Raiders,
7036,10122,1,LLCA26-1,11433,"Golf Bag, Balls & Clubs (Legoland California)",2006,425,112,559,425,Legoland Parks,
7037,10123,1,5973-1,5525,Hyperspeed Pursuit,2009,141,455,135,141,Space Police III,126.0
7038,10124,1,852445-1,9653,Gold Brick Key Chain,2008,503,0,420,503,Key Chain,501.0
7039,10125,1,3487-1,2603,1 x 6 White Plates,2000,254,50,517,254,Bulk Bricks,
7040,10127,1,31035-1,2293,Beach Hut,2015,43,286,40,43,Building,38.0
7041,10128,1,71216-1,7641,LEGO® DIMENSIONS™ Nya Fun Pack,2015,604,59,608,604,Dimensions,
7042,10129,1,8557-1,9807,Exo-Toa,2002,347,378,310,347,Titans,324.0
7043,10131,1,1422-1,891,Camera Cart (Kabaya Promotional),2001,273,20,525,273,Studios,
7044,10132,1,4515-1,4114,Straight Rails,1991,244,8,231,244,9V,241.0
7045,10133,1,3421-1,2531,3 v 3 Shootout,2002,462,224,392,462,Soccer,458.0
7046,10136,1,850913-1,9557,Fire and Ice Minifigure Accessory Set,2014,571,48,593,571,Legends of Chima,
7047,10137,1,230-2,1656,Six Trees and Bushes,1958,371,6,331,371,Supplemental,365.0
7048,10138,1,7904-18,8818,Advent Calendar 2006 City (Day 17) Police Barricade and Speed Limit Sign,2006,220,9,208,220,City,217.0
7049,10139,1,71017-10,7565,Pink Power Batgirl™,2017,484,8,405,484,Batman,482.0
7050,10141,1,71312-1,7695,Ekimu the Mask Maker,2016,324,94,538,324,Bionicle,
7051,10143,1,9392-1,10560,Quad Bike,2012,5,198,3,5,Model,1.0
7052,10145,1,639-1,6156,"Lots of Extra Basic Bricks, 5+",1997,473,400,400,473,Supplemental,465.0
7053,10146,1,41085-1,3449,Vet Clinic,2015,494,200,581,494,Friends,
7054,10147,1,1320-1,807,Differential and Bevel Gears,1987,1,32,503,1,Technic,
7055,10148,1,7553-7,8243,Advent Calendar 2011 City (Day  6) Christmas Tree,2011,220,18,208,220,City,217.0
7056,10149,1,8601-1,9865,Toa Vakama,2003,353,48,316,353,Toa Metru,324.0
7057,10150,1,41513-1,3621,Gobba,2014,582,57,484,582,Series 2,580.0
7058,10151,1,9935-1,11010,Basic Bricks (black),1999,524,62,439,524,Service Packs,507.0
7059,10152,1,41558-1,3668,Mixadel,2016,587,63,489,587,Series 7,580.0
7060,10153,1,60007-1,5553,High Speed Chase,2013,61,283,57,61,Police,52.0
7061,10154,1,30087-1,1995,Cole ZX's Car,2012,435,27,563,435,Ninjago,
7062,10155,1,10558-1,301,Number Train,2013,504,31,585,504,Duplo,
7063,10157,1,4186868-1,3735,"Large Train Engine with Tender Black (Motorizable, sets 4534, 4535)",2002,238,203,225,238,My Own Train,236.0
7064,10158,1,K10020-1,11211,Santa Fe Starter Kit,2002,236,7,223,236,9V,233.0
7065,10160,1,41531-1,3641,Flamzer,2015,584,60,486,584,Series 4,580.0
7066,10161,1,79102-1,8864,Stealth Shell in Pursuit,2013,570,160,592,570,Teenage Mutant Ninja Turtles,
7067,10162,1,4590-1,4247,Flash Turbo,2002,113,28,108,113,Drome Racers,112.0
7068,10163,1,8900-1,10316,Reidak,2006,340,41,303,340,Piraka,324.0
7069,10165,1,7045-1,7143,Hovercraft Hideout,2003,110,273,106,110,Harbor,105.0
7070,10166,1,40069-1,3066,Monthly Mini Model Build September 2013 - Pirate,2013,409,44,353,409,Monthly Mini Model Build,408.0
7071,10168,1,6710-1,6653,Space Landing Pads,1991,143,2,137,143,Supplemental,126.0
7072,10170,1,60013-1,5561,Coast Guard Helicopter,2013,55,232,51,55,Coast Guard,52.0
7073,10172,1,70903-1,7291,The Riddler Riddle Racer,2017,484,253,405,484,Batman,482.0
7074,10173,1,8521-1,9633,Flare,2000,20,44,18,20,Throwbot Slizer,1.0
7075,10174,1,6239-1,5971,Cannon Battle,2009,153,45,146,153,Pirates II,147.0
7076,10175,1,2584-1,1739,Biker Bob,1998,85,15,81,85,Traffic,67.0
7077,10176,1,71012-8,7527,Cheshire Cat,2016,555,5,469,555,Disney,535.0
7078,10177,1,8755-1,10052,Keetongu,2005,347,203,310,347,Titans,324.0
7079,10178,1,7092-1,7310,Skeletons' Prison Carriage,2007,193,193,183,193,Fantasy Era,186.0
7080,10179,1,70750-1,7233,Ninja DB X,2015,435,754,563,435,Ninjago,
7081,10180,1,66412-1,6558,"City Super Pack 2 in 1 (7285, 7741)",2012,61,2,57,61,Police,52.0
7082,10182,1,40123-1,3121,Thanksgiving Feast,2015,231,158,219,231,Thanksgiving,206.0
7083,10183,1,8640-1,9908,Polar Copter,1986,2,238,0,2,Arctic Technic,1.0
7084,10184,1,30152-1,2030,Mining Quad,2012,56,40,52,56,Construction,52.0
7085,10187,1,30397-1,2179,Olaf's Summertime Fun,2016,579,48,598,579,Disney Princess,
7086,10188,1,4024-25,3234,Advent Calendar 2003 Creator (Day 24) Tree,2003,223,13,211,223,Creator,217.0
7087,10190,1,3871-1,2927,Ha-Ya-To Walker,2007,389,21,547,389,Exo-Force,
7088,10191,1,6066-1,5811,Camouflaged Outpost,1987,194,228,184,194,Forestmen,186.0
7089,10192,1,41098-1,3462,Emma's Tourist Kiosk,2015,494,98,581,494,Friends,
7090,10195,1,6369-1,6131,Garage,1985,85,134,81,85,Traffic,67.0
7091,10199,1,41577-1,3688,Mysto,2016,589,64,491,589,Series 9,580.0
7092,10200,1,75828-1,8324,Ecto1 & 2,2016,607,552,611,607,Ghostbusters,
7093,10201,1,7976-1,8983,Ocean Speeder,2011,315,53,535,315,Atlantis,
7094,10202,1,60068-1,5663,Crooks’ Hideout,2015,61,468,57,61,Police,52.0
7095,10203,1,3490-1,2606,2 x 8 White Plates,2000,254,25,517,254,Bulk Bricks,
7096,10206,1,4619-1,4282,A.I.R. Patrol Jet,2002,282,65,254,282,Airport,280.0
7097,10207,1,6406-1,6175,Go-Kart,1997,82,23,78,82,Race,67.0
7098,10208,1,8941-1,10374,Rockoh T3,2008,327,388,290,327,Battle Vehicles,324.0
7099,10209,1,6176-1,5915,Basic Bricks - Deluxe,2008,505,80,421,505,Basic Set,504.0
7100,10210,1,1076-11,435,Advent Calendar 1999 (Day 10) Santa Minifig,1999,217,5,205,217,Advent Sub-Set,206.0
7101,10212,1,850529-1,9500,Loki Key Chain,2012,501,0,584,501,Gear,
7102,10213,1,SDCC2015-2,11584,Dagobah Mini-Build,2015,158,177,510,158,Star Wars,
7103,10214,1,1151-1,563,Train Power Pick-Up Blocks,1977,456,2,387,456,Train,443.0
7104,10215,1,71013-2,7538,Desert Warrior,2016,556,6,470,556,Series 16 Minifigures,535.0
7105,10216,1,10517-1,272,My First Garden,2013,504,37,585,504,Duplo,
7106,10218,1,7904-12,8812,Advent Calendar 2006 City (Day 11) Level Crossing and Signal,2006,220,22,208,220,City,217.0
7107,10219,1,3461-1,2572,2 x 4 Dark Green Bricks,2000,254,50,517,254,Bulk Bricks,
7108,10220,1,75023-13,7995,"Advent Calendar 2013, Star Wars (Day 12) - Republic Dropship",2013,225,11,213,225,Star Wars,217.0
7109,10221,1,21009-1,1420,Farnsworth House,2011,252,546,516,252,Architecture,
7110,10222,1,5248-1,5094,62 mm Tires and Hubs / 62 mm Tyres and Hubs,1987,453,4,384,453,Technic,443.0
7111,10223,1,5002210-1,4669,C-3PO and R2-D2 Minifigure Watch,2013,501,0,584,501,Gear,
7112,10225,1,5003561-1,4714,Legends of Chima Lunch Set,2014,501,0,584,501,Gear,
7113,10226,1,700.3.4-1,6951,Individual 2 x 3 Bricks,1953,371,5,331,371,Supplemental,365.0
7114,10227,1,821264-1,9252,The Lego High Speed Adventure Team (TRU Exclusive),1991,67,3,63,67,Classic Town,50.0
7115,10228,1,30082-1,1990,Enemy Training,2011,435,32,563,435,Ninjago,
7116,10229,1,K4751-1,11259,Marauder's Map Kit  (contains 4750 4751 4695),2004,250,3,236,250,Prisoner of Azkaban,246.0
7117,10230,1,462-1,4284,Mobile Rocket Launcher,1979,130,77,124,130,Classic Space,126.0
7118,10231,1,995-1,11021,Lighting Bricks with Color Filters,1969,371,23,331,371,Supplemental,365.0
7119,10232,1,7979-22,9000,Advent Calendar 2008 Castle (Day 21) - Troll Warrior,2008,219,5,207,219,Castle,217.0
7120,10234,1,1642-1,1067,"Lego Motion 3B, Sea Eagle",1989,468,15,395,468,Basic Model,465.0
7121,10235,1,65362-1,6333,Jewels-n-Rings Click-N-Store Jewelry Set Co-Pack (7507 with jewelry box),2004,500,2,583,500,Clikits,
7122,10236,1,8432-1,9415,TECHNIC Car,1998,11,471,9,11,Off-Road,5.0
7123,10237,1,1572-1,226,Super Tow Truck,1986,85,79,81,85,Traffic,67.0
7124,10240,1,5600-1,5304,Radio Control Racer,1998,117,297,112,117,Radio Control,112.0
7125,10243,1,852995-1,9705,{Ducks},2010,301,15,531,301,Other,
7126,10244,1,250-3,1705,Aeroplane and Pilot,1974,364,89,540,364,Building Set with People,
7127,10246,1,5310-1,5156,Lighting Brick,1996,456,4,387,456,Train,443.0
7128,10248,1,7959-1,8971,Geonosian Starfighter,2011,165,163,156,165,Star Wars Clone Wars,158.0
7129,10250,1,8635-1,9903,Mission 6: Mobile Command Center,2008,302,1153,532,302,Agents,
7130,10251,1,311-3,2331,Basic Set,1984,469,34,396,469,Basic Set,465.0
7131,10252,1,850896-1,9552,THE LEGO® MOVIE™ Bad Cop Key Chain,2014,503,0,420,503,Key Chain,501.0
7132,10254,1,2824-3,1815,Advent Calendar 2010 City (Day 2) Boy with Sword,2010,220,5,208,220,City,217.0
